1780685378.579753 server started (67287): version 3.6b, socket /private/tmp/tmux-501/default, protocol 8
1780685378.579765 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780685378.579771 using libevent 2.1.12-stable select
1780685378.579775 using utf8proc 2.11.3
1780685378.579777 using ncurses 6.6 20251230
1780685378.592279 cmd_parse_build_commands 0:56: #{?pane_marked,Unmark,Mark}
1780685378.592281 cmd_parse_build_commands 0:57: m
1780685378.592282 cmd_parse_build_commands 0:58 0:0: select-pane
1780685378.592284 cmd_parse_build_commands 0:58 0:1: -m
1780685378.592285 cmd_parse_build_commands 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1780685378.592287 cmd_parse_build_commands 0:60: z
1780685378.592288 cmd_parse_build_commands 0:61 0:0: resize-pane
1780685378.592290 cmd_parse_build_commands 0:61 0:1: -Z
1780685378.592292 cmd_parse_build_commands 0:0: send
1780685378.592294 cmd_parse_build_commands 0:1: -X
1780685378.592295 cmd_parse_build_commands 0:2: history-top
1780685378.592297 args_parse_flags: next -X
1780685378.592299 args_parse_flags: -X
1780685378.592300 args_parse_flags: next history-top
1780685378.592302 args_parse: flags end at 2 of 3
1780685378.592303 args_parse: 2 = history-top (type STRING)
1780685378.592306 cmd_parse_build_commands: send-keys -X history-top
1780685378.592307 cmd_parse_build_commands 0:0: send
1780685378.592309 cmd_parse_build_commands 0:1: -X
1780685378.592310 cmd_parse_build_commands 0:2: history-bottom
1780685378.592313 args_parse_flags: next -X
1780685378.592314 args_parse_flags: -X
1780685378.592316 args_parse_flags: next history-bottom
1780685378.592317 args_parse: flags end at 2 of 3
1780685378.592319 args_parse: 2 = history-bottom (type STRING)
1780685378.592321 cmd_parse_build_commands: send-keys -X history-bottom
1780685378.592323 cmd_parse_build_commands 0:0: if
1780685378.592324 cmd_parse_build_commands 0:1: -F
1780685378.592326 cmd_parse_build_commands 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780685378.592327 cmd_parse_build_commands 0:3: copy-mode -t=
1780685378.592329 cmd_parse_build_commands 1:0: send
1780685378.592330 cmd_parse_build_commands 1:1: -Xt=
1780685378.592332 cmd_parse_build_commands 1:2: search-backward
1780685378.592333 cmd_parse_build_commands 1:3: --
1780685378.592335 cmd_parse_build_commands 1:4: #{q:mouse_word}
1780685378.592337 args_parse_flags: next -F
1780685378.592338 args_parse_flags: -F
1780685378.592340 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780685378.592341 args_parse: flags end at 2 of 4
1780685378.592343 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type STRING)
1780685378.592344 args_parse: 3 = copy-mode -t= (type STRING)
1780685378.592347 args_parse_flags: next -Xt=
1780685378.592348 args_parse_flags: -X
1780685378.592350 args_parse_flag_argument: -t = =
1780685378.592351 args_parse_flags: next search-backward
1780685378.592354 args_parse: flags end at 2 of 5
1780685378.592356 args_parse: 2 = search-backward (type STRING)
1780685378.592357 args_parse: 3 = -- (type STRING)
1780685378.592359 args_parse: 4 = #{q:mouse_word} (type STRING)
1780685378.592364 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}"
1780685378.592366 cmd_parse_build_commands 0:0: copy-mode
1780685378.592368 cmd_parse_build_commands 0:1: -q
1780685378.592369 cmd_parse_build_commands 1:0: send-keys
1780685378.592371 cmd_parse_build_commands 1:1: -l
1780685378.592372 cmd_parse_build_commands 1:2: --
1780685378.592374 cmd_parse_build_commands 1:3: #{q:mouse_word}
1780685378.592375 args_parse_flags: next -q
1780685378.592377 args_parse_flags: -q
1780685378.592378 args_parse: flags end at 2 of 2
1780685378.592381 args_parse_flags: next -l
1780685378.592382 args_parse_flags: -l
1780685378.592383 args_parse_flags: next --
1780685378.592385 args_parse: flags end at 3 of 4
1780685378.592386 args_parse: 3 = #{q:mouse_word} (type STRING)
1780685378.592389 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1780685378.592391 cmd_parse_build_commands 0:0: copy-mode
1780685378.592392 cmd_parse_build_commands 0:1: -q
1780685378.592394 cmd_parse_build_commands 1:0: set-buffer
1780685378.592395 cmd_parse_build_commands 1:1: --
1780685378.592397 cmd_parse_build_commands 1:2: #{q:mouse_word}
1780685378.592399 args_parse_flags: next -q
1780685378.592400 args_parse_flags: -q
1780685378.592401 args_parse: flags end at 2 of 2
1780685378.592404 args_parse_flags: next --
1780685378.592405 args_parse: flags end at 2 of 3
1780685378.592407 args_parse: 2 = #{q:mouse_word} (type STRING)
1780685378.592409 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1780685378.592411 cmd_parse_build_commands 0:0: copy-mode
1780685378.592412 cmd_parse_build_commands 0:1: -q
1780685378.592414 cmd_parse_build_commands 1:0: set-buffer
1780685378.592415 cmd_parse_build_commands 1:1: --
1780685378.592417 cmd_parse_build_commands 1:2: #{q:mouse_line}
1780685378.592418 args_parse_flags: next -q
1780685378.592420 args_parse_flags: -q
1780685378.592421 args_parse: flags end at 2 of 2
1780685378.592424 args_parse_flags: next --
1780685378.592425 args_parse: flags end at 2 of 3
1780685378.592427 args_parse: 2 = #{q:mouse_line} (type STRING)
1780685378.592429 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1780685378.592431 cmd_parse_build_commands 0:0: copy-mode
1780685378.592432 cmd_parse_build_commands 0:1: -q
1780685378.592434 cmd_parse_build_commands 1:0: send-keys
1780685378.592435 cmd_parse_build_commands 1:1: -l
1780685378.592437 cmd_parse_build_commands 1:2: --
1780685378.592438 cmd_parse_build_commands 1:3: #{q:mouse_hyperlink}
1780685378.592440 args_parse_flags: next -q
1780685378.592441 args_parse_flags: -q
1780685378.592443 args_parse: flags end at 2 of 2
1780685378.592445 args_parse_flags: next -l
1780685378.592447 args_parse_flags: -l
1780685378.592448 args_parse_flags: next --
1780685378.592449 args_parse: flags end at 3 of 4
1780685378.592451 args_parse: 3 = #{q:mouse_hyperlink} (type STRING)
1780685378.592454 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}"
1780685378.592456 cmd_parse_build_commands 0:0: copy-mode
1780685378.592457 cmd_parse_build_commands 0:1: -q
1780685378.592459 cmd_parse_build_commands 1:0: set-buffer
1780685378.592460 cmd_parse_build_commands 1:1: --
1780685378.592462 cmd_parse_build_commands 1:2: #{q:mouse_hyperlink}
1780685378.592463 args_parse_flags: next -q
1780685378.592465 args_parse_flags: -q
1780685378.592466 args_parse: flags end at 2 of 2
1780685378.592468 args_parse_flags: next --
1780685378.592470 args_parse: flags end at 2 of 3
1780685378.592471 args_parse: 2 = #{q:mouse_hyperlink} (type STRING)
1780685378.592474 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_hyperlink}"
1780685378.592476 cmd_parse_build_commands 0:0: split-window
1780685378.592480 cmd_parse_build_commands 0:1: -h
1780685378.592482 args_parse_flags: next -h
1780685378.592483 args_parse_flags: -h
1780685378.592485 args_parse: flags end at 2 of 2
1780685378.592487 cmd_parse_build_commands: split-window -h
1780685378.592488 cmd_parse_build_commands 0:0: split-window
1780685378.592490 cmd_parse_build_commands 0:1: -v
1780685378.592492 args_parse_flags: next -v
1780685378.592493 args_parse_flags: -v
1780685378.592494 args_parse: flags end at 2 of 2
1780685378.592496 cmd_parse_build_commands: split-window -v
1780685378.592498 cmd_parse_build_commands 0:0: swap-pane
1780685378.592499 cmd_parse_build_commands 0:1: -U
1780685378.592501 args_parse_flags: next -U
1780685378.592502 args_parse_flags: -U
1780685378.592504 args_parse: flags end at 2 of 2
1780685378.592505 cmd_parse_build_commands: swap-pane -U
1780685378.592507 cmd_parse_build_commands 0:0: swap-pane
1780685378.592508 cmd_parse_build_commands 0:1: -D
1780685378.592510 args_parse_flags: next -D
1780685378.592512 args_parse_flags: -D
1780685378.592513 args_parse: flags end at 2 of 2
1780685378.592515 cmd_parse_build_commands: swap-pane -D
1780685378.592516 cmd_parse_build_commands 0:0: swap-pane
1780685378.592519 args_parse: flags end at 1 of 1
1780685378.592520 cmd_parse_build_commands: swap-pane
1780685378.592522 cmd_parse_build_commands 0:0: kill-pane
1780685378.592523 args_parse: flags end at 1 of 1
1780685378.592525 cmd_parse_build_commands: kill-pane
1780685378.592527 cmd_parse_build_commands 0:0: respawn-pane
1780685378.592528 cmd_parse_build_commands 0:1: -k
1780685378.592530 args_parse_flags: next -k
1780685378.592531 args_parse_flags: -k
1780685378.592532 args_parse: flags end at 2 of 2
1780685378.592534 cmd_parse_build_commands: respawn-pane -k
1780685378.592536 cmd_parse_build_commands 0:0: select-pane
1780685378.592537 cmd_parse_build_commands 0:1: -m
1780685378.592539 args_parse_flags: next -m
1780685378.592540 args_parse_flags: -m
1780685378.592542 args_parse: flags end at 2 of 2
1780685378.592543 cmd_parse_build_commands: select-pane -m
1780685378.592545 cmd_parse_build_commands 0:0: resize-pane
1780685378.592546 cmd_parse_build_commands 0:1: -Z
1780685378.592548 args_parse_flags: next -Z
1780685378.592550 args_parse_flags: -Z
1780685378.592551 args_parse: flags end at 2 of 2
1780685378.592553 cmd_parse_build_commands: resize-pane -Z
1780685378.592554 args_parse_flags: next -t=
1780685378.592555 args_parse_flag_argument: -t = =
1780685378.592557 args_parse_flags: next -xM
1780685378.592558 args_parse_flag_argument: -x = M
1780685378.592559 args_parse_flags: next -yM
1780685378.592561 args_parse_flag_argument: -y = M
1780685378.592562 args_parse_flags: next -T
1780685378.592564 args_parse_flag_argument: -T = #[align=centre]#{pane_index} (#{pane_id})
1780685378.592565 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1780685378.592566 args_parse: flags end at 6 of 62
1780685378.592568 args_parse: 6 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,} (type STRING)
1780685378.592570 args_parse: 7 = < (type STRING)
1780685378.592572 args_parse: 8 = send-keys -X history-top (type COMMANDS)
1780685378.592574 args_parse: 9 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,} (type STRING)
1780685378.592575 args_parse: 10 = > (type STRING)
1780685378.592578 args_parse: 11 = send-keys -X history-bottom (type COMMANDS)
1780685378.592580 args_parse: 12 =  (type STRING)
1780685378.592581 args_parse: 13 = #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},} (type STRING)
1780685378.592583 args_parse: 14 = C-r (type STRING)
1780685378.592588 args_parse: 15 = if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" (type COMMANDS)
1780685378.592590 args_parse: 16 = #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},} (type STRING)
1780685378.592592 args_parse: 17 = C-y (type STRING)
1780685378.592595 args_parse: 18 = copy-mode -q ; send-keys -l "#{q:mouse_word}" (type COMMANDS)
1780685378.592597 args_parse: 19 = #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},} (type STRING)
1780685378.592600 args_parse: 20 = c (type STRING)
1780685378.592603 args_parse: 21 = copy-mode -q ; set-buffer "#{q:mouse_word}" (type COMMANDS)
1780685378.592604 args_parse: 22 = #{?mouse_line,Copy Line,} (type STRING)
1780685378.592606 args_parse: 23 = l (type STRING)
1780685378.592609 args_parse: 24 = copy-mode -q ; set-buffer "#{q:mouse_line}" (type COMMANDS)
1780685378.592610 args_parse: 25 =  (type STRING)
1780685378.592612 args_parse: 26 = #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1780685378.592614 args_parse: 27 = C-h (type STRING)
1780685378.592617 args_parse: 28 = copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" (type COMMANDS)
1780685378.592618 args_parse: 29 = #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1780685378.592620 args_parse: 30 = h (type STRING)
1780685378.592623 args_parse: 31 = copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" (type COMMANDS)
1780685378.592624 args_parse: 32 =  (type STRING)
1780685378.592626 args_parse: 33 = Horizontal Split (type STRING)
1780685378.592628 args_parse: 34 = h (type STRING)
1780685378.592630 args_parse: 35 = split-window -h (type COMMANDS)
1780685378.592631 args_parse: 36 = Vertical Split (type STRING)
1780685378.592633 args_parse: 37 = v (type STRING)
1780685378.592635 args_parse: 38 = split-window -v (type COMMANDS)
1780685378.592637 args_parse: 39 =  (type STRING)
1780685378.592639 args_parse: 40 = #{?#{>:#{window_panes},1},,-}Swap Up (type STRING)
1780685378.592640 args_parse: 41 = u (type STRING)
1780685378.592642 args_parse: 42 = swap-pane -U (type COMMANDS)
1780685378.592644 args_parse: 43 = #{?#{>:#{window_panes},1},,-}Swap Down (type STRING)
1780685378.592646 args_parse: 44 = d (type STRING)
1780685378.592648 args_parse: 45 = swap-pane -D (type COMMANDS)
1780685378.592649 args_parse: 46 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1780685378.592651 args_parse: 47 = s (type STRING)
1780685378.592653 args_parse: 48 = swap-pane (type COMMANDS)
1780685378.592654 args_parse: 49 =  (type STRING)
1780685378.592656 args_parse: 50 = Kill (type STRING)
1780685378.592658 args_parse: 51 = X (type STRING)
1780685378.592659 args_parse: 52 = kill-pane (type COMMANDS)
1780685378.592661 args_parse: 53 = Respawn (type STRING)
1780685378.592663 args_parse: 54 = R (type STRING)
1780685378.592665 args_parse: 55 = respawn-pane -k (type COMMANDS)
1780685378.592666 args_parse: 56 = #{?pane_marked,Unmark,Mark} (type STRING)
1780685378.592668 args_parse: 57 = m (type STRING)
1780685378.592670 args_parse: 58 = select-pane -m (type COMMANDS)
1780685378.592672 args_parse: 59 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type STRING)
1780685378.592674 args_parse: 60 = z (type STRING)
1780685378.592676 args_parse: 61 = resize-pane -Z (type COMMANDS)
1780685378.592717 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1780685378.592720 args_parse_flags: next -n
1780685378.592722 args_parse_flags: -n
1780685378.592723 args_parse_flags: next M-MouseDown3Pane
1780685378.592725 args_parse: flags end at 2 of 4
1780685378.592726 args_parse: 2 = M-MouseDown3Pane (type STRING)
1780685378.592767 args_parse: 3 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type COMMANDS)
1780685378.592808 cmd_parse_build_commands: bind-key -n M-MouseDown3Pane { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1780685378.592813 cmdq_get_command: [bind-key/0xb8305a600] group 1233
1780685378.592815 cmdq_append <global>: [bind-key/0xb8305a600]
1780685378.592817 yylex_token: end at WS
1780685378.592818 yylex_token: bind
1780685378.592820 yylex_token: end at WS
1780685378.592821 yylex_token: -n
1780685378.592824 yylex_token: end at WS
1780685378.592825 yylex_token: MouseDown1ScrollbarUp
1780685378.592827 yylex_token: end at WS
1780685378.592828 yylex_token: copy-mode
1780685378.592831 yylex_token: end at WS
1780685378.592833 yylex_token: -u
1780685378.592834 cmd_parse_build_commands 0:0: bind
1780685378.592836 cmd_parse_build_commands 0:1: -n
1780685378.592838 cmd_parse_build_commands 0:2: MouseDown1ScrollbarUp
