1780684924.430684 server started (58951): version 3.6b, socket /private/tmp/tmux-501/runie-test, protocol 8
1780684924.430710 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780684924.430716 using libevent 2.1.12-stable select
1780684924.430725 using utf8proc 2.11.3
1780684924.430731 using ncurses 6.6 20251230
1780684924.449922 cmd_parse_build_commands: bind-key -T copy-mode Down { send-keys -X cursor-down }
1780684924.449924 cmdq_get_command: [bind-key/0xb8b485600] group 1724
1780684924.449925 cmdq_append <global>: [bind-key/0xb8b485600]
1780684924.449927 yylex_token: end at WS
1780684924.449928 yylex_token: bind
1780684924.449930 yylex_token: end at WS
1780684924.449931 yylex_token: -Tcopy-mode
1780684924.449933 yylex_token: end at WS
1780684924.449934 yylex_token: Left
1780684924.449936 yylex_token: end at WS
1780684924.449937 yylex_token: send
1780684924.449938 yylex_token: end at WS
1780684924.449940 yylex_token: -X
1780684924.449941 yylex_token: end at WS
1780684924.449943 yylex_token: cursor-left
1780684924.449945 cmd_parse_build_commands 0:0: bind
1780684924.449946 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.449948 cmd_parse_build_commands 0:2: Left
1780684924.449949 cmd_parse_build_commands 0:3 0:0: send
1780684924.449951 cmd_parse_build_commands 0:3 0:1: -X
1780684924.449952 cmd_parse_build_commands 0:3 0:2: cursor-left
1780684924.449954 cmd_parse_build_commands 0:0: send
1780684924.449955 cmd_parse_build_commands 0:1: -X
1780684924.449957 cmd_parse_build_commands 0:2: cursor-left
1780684924.449958 args_parse_flags: next -X
1780684924.449960 args_parse_flags: -X
1780684924.449961 args_parse_flags: next cursor-left
1780684924.449963 args_parse: flags end at 2 of 3
1780684924.449964 args_parse: 2 = cursor-left (type STRING)
1780684924.449966 cmd_parse_build_commands: send-keys -X cursor-left
1780684924.449968 args_parse_flags: next -Tcopy-mode
1780684924.449969 args_parse_flag_argument: -T = copy-mode
1780684924.449971 args_parse_flags: next Left
1780684924.449972 args_parse: flags end at 2 of 4
1780684924.449974 args_parse: 2 = Left (type STRING)
1780684924.449976 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1780684924.449979 cmd_parse_build_commands: bind-key -T copy-mode Left { send-keys -X cursor-left }
1780684924.449981 cmdq_get_command: [bind-key/0xb8b485700] group 1732
1780684924.449982 cmdq_append <global>: [bind-key/0xb8b485700]
1780684924.449984 yylex_token: end at WS
1780684924.449985 yylex_token: bind
1780684924.449987 yylex_token: end at WS
1780684924.449989 yylex_token: -Tcopy-mode
1780684924.449990 yylex_token: end at WS
1780684924.449992 yylex_token: Right
1780684924.449993 yylex_token: end at WS
1780684924.449994 yylex_token: send
1780684924.449996 yylex_token: end at WS
1780684924.449997 yylex_token: -X
1780684924.449999 yylex_token: end at WS
1780684924.450000 yylex_token: cursor-right
1780684924.450002 cmd_parse_build_commands 0:0: bind
1780684924.450003 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450005 cmd_parse_build_commands 0:2: Right
1780684924.450006 cmd_parse_build_commands 0:3 0:0: send
1780684924.450008 cmd_parse_build_commands 0:3 0:1: -X
1780684924.450009 cmd_parse_build_commands 0:3 0:2: cursor-right
1780684924.450011 cmd_parse_build_commands 0:0: send
1780684924.450013 cmd_parse_build_commands 0:1: -X
1780684924.450014 cmd_parse_build_commands 0:2: cursor-right
1780684924.450017 args_parse_flags: next -X
1780684924.450019 args_parse_flags: -X
1780684924.450020 args_parse_flags: next cursor-right
1780684924.450022 args_parse: flags end at 2 of 3
1780684924.450023 args_parse: 2 = cursor-right (type STRING)
1780684924.450026 cmd_parse_build_commands: send-keys -X cursor-right
1780684924.450027 args_parse_flags: next -Tcopy-mode
1780684924.450029 args_parse_flag_argument: -T = copy-mode
1780684924.450030 args_parse_flags: next Right
1780684924.450031 args_parse: flags end at 2 of 4
1780684924.450033 args_parse: 2 = Right (type STRING)
1780684924.450035 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1780684924.450039 cmd_parse_build_commands: bind-key -T copy-mode Right { send-keys -X cursor-right }
1780684924.450040 cmdq_get_command: [bind-key/0xb8b485800] group 1740
1780684924.450042 cmdq_append <global>: [bind-key/0xb8b485800]
1780684924.450043 yylex_token: end at WS
1780684924.450045 yylex_token: bind
1780684924.450046 yylex_token: end at WS
1780684924.450048 yylex_token: -Tcopy-mode
1780684924.450049 yylex_token: end at WS
1780684924.450051 yylex_token: M-1
1780684924.450053 yylex_token: end at WS
1780684924.450054 yylex_token: command-prompt
1780684924.450056 yylex_token: end at WS
1780684924.450057 yylex_token: -Np(repeat)
1780684924.450059 yylex_token: end at WS
1780684924.450060 yylex_token: -I1
1780684924.450061 yylex_token: end at WS
1780684924.450063 yylex_token: send
1780684924.450064 yylex_token: end at WS
1780684924.450066 yylex_token: -N
1780684924.450067 yylex_token: end at WS
1780684924.450069 yylex_token: %%
1780684924.450070 cmd_parse_build_commands 0:0: bind
1780684924.450072 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450073 cmd_parse_build_commands 0:2: M-1
1780684924.450075 cmd_parse_build_commands 0:3 0:0: command-prompt
1780684924.450076 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1780684924.450078 cmd_parse_build_commands 0:3 0:2: -I1
1780684924.450080 cmd_parse_build_commands 0:3 0:3 0:0: send
1780684924.450081 cmd_parse_build_commands 0:3 0:3 0:1: -N
1780684924.450082 cmd_parse_build_commands 0:3 0:3 0:2: %%
1780684924.450084 cmd_parse_build_commands 0:0: command-prompt
1780684924.450086 cmd_parse_build_commands 0:1: -Np(repeat)
1780684924.450087 cmd_parse_build_commands 0:2: -I1
1780684924.450089 cmd_parse_build_commands 0:3 0:0: send
1780684924.450090 cmd_parse_build_commands 0:3 0:1: -N
1780684924.450092 cmd_parse_build_commands 0:3 0:2: %%
1780684924.450093 cmd_parse_build_commands 0:0: send
1780684924.450095 cmd_parse_build_commands 0:1: -N
1780684924.450096 cmd_parse_build_commands 0:2: %%
1780684924.450098 args_parse_flags: next -N
1780684924.450100 args_parse_flag_argument: -N = %%
1780684924.450101 args_parse: flags end at 3 of 3
1780684924.450103 cmd_parse_build_commands: send-keys -N "%%"
1780684924.450105 args_parse_flags: next -Np(repeat)
1780684924.450107 args_parse_flags: -N
1780684924.450108 args_parse_flag_argument: -p = (repeat)
1780684924.450110 args_parse_flags: next -I1
1780684924.450111 args_parse_flag_argument: -I = 1
1780684924.450113 args_parse: flags end at 3 of 4
1780684924.450115 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1780684924.450118 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1780684924.450120 args_parse_flags: next -Tcopy-mode
1780684924.450121 args_parse_flag_argument: -T = copy-mode
1780684924.450123 args_parse_flags: next M-1
1780684924.450124 args_parse: flags end at 2 of 4
1780684924.450126 args_parse: 2 = M-1 (type STRING)
1780684924.450129 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1780684924.450134 cmd_parse_build_commands: bind-key -T copy-mode M-1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1780684924.450136 cmdq_get_command: [bind-key/0xb8b485900] group 1748
1780684924.450137 cmdq_append <global>: [bind-key/0xb8b485900]
1780684924.450139 yylex_token: end at WS
1780684924.450140 yylex_token: bind
1780684924.450142 yylex_token: end at WS
1780684924.450143 yylex_token: -Tcopy-mode
1780684924.450146 yylex_token: end at WS
1780684924.450148 yylex_token: M-2
1780684924.450149 yylex_token: end at WS
1780684924.450151 yylex_token: command-prompt
1780684924.450153 yylex_token: end at WS
1780684924.450154 yylex_token: -Np(repeat)
1780684924.450156 yylex_token: end at WS
1780684924.450157 yylex_token: -I2
1780684924.450158 yylex_token: end at WS
1780684924.450160 yylex_token: send
1780684924.450161 yylex_token: end at WS
1780684924.450163 yylex_token: -N
1780684924.450164 yylex_token: end at WS
1780684924.450165 yylex_token: %%
1780684924.450167 cmd_parse_build_commands 0:0: bind
1780684924.450169 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450170 cmd_parse_build_commands 0:2: M-2
1780684924.450172 cmd_parse_build_commands 0:3 0:0: command-prompt
1780684924.450173 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1780684924.450175 cmd_parse_build_commands 0:3 0:2: -I2
1780684924.450176 cmd_parse_build_commands 0:3 0:3 0:0: send
1780684924.450178 cmd_parse_build_commands 0:3 0:3 0:1: -N
1780684924.450179 cmd_parse_build_commands 0:3 0:3 0:2: %%
1780684924.450181 cmd_parse_build_commands 0:0: command-prompt
1780684924.450183 cmd_parse_build_commands 0:1: -Np(repeat)
1780684924.450184 cmd_parse_build_commands 0:2: -I2
1780684924.450186 cmd_parse_build_commands 0:3 0:0: send
1780684924.450187 cmd_parse_build_commands 0:3 0:1: -N
1780684924.450189 cmd_parse_build_commands 0:3 0:2: %%
1780684924.450190 cmd_parse_build_commands 0:0: send
1780684924.450192 cmd_parse_build_commands 0:1: -N
1780684924.450193 cmd_parse_build_commands 0:2: %%
1780684924.450195 args_parse_flags: next -N
1780684924.450197 args_parse_flag_argument: -N = %%
1780684924.450198 args_parse: flags end at 3 of 3
1780684924.450200 cmd_parse_build_commands: send-keys -N "%%"
1780684924.450202 args_parse_flags: next -Np(repeat)
1780684924.450203 args_parse_flags: -N
1780684924.450205 args_parse_flag_argument: -p = (repeat)
1780684924.450206 args_parse_flags: next -I2
1780684924.450208 args_parse_flag_argument: -I = 2
1780684924.450209 args_parse: flags end at 3 of 4
1780684924.450211 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1780684924.450215 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1780684924.450216 args_parse_flags: next -Tcopy-mode
1780684924.450218 args_parse_flag_argument: -T = copy-mode
1780684924.450219 args_parse_flags: next M-2
1780684924.450221 args_parse: flags end at 2 of 4
1780684924.450222 args_parse: 2 = M-2 (type STRING)
1780684924.450225 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1780684924.450230 cmd_parse_build_commands: bind-key -T copy-mode M-2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1780684924.450232 cmdq_get_command: [bind-key/0xb8b485a00] group 1760
1780684924.450233 cmdq_append <global>: [bind-key/0xb8b485a00]
1780684924.450235 yylex_token: end at WS
1780684924.450236 yylex_token: bind
1780684924.450238 yylex_token: end at WS
1780684924.450239 yylex_token: -Tcopy-mode
1780684924.450241 yylex_token: end at WS
1780684924.450242 yylex_token: M-3
1780684924.450244 yylex_token: end at WS
1780684924.450245 yylex_token: command-prompt
1780684924.450247 yylex_token: end at WS
1780684924.450248 yylex_token: -Np(repeat)
1780684924.450250 yylex_token: end at WS
1780684924.450251 yylex_token: -I3
1780684924.450253 yylex_token: end at WS
1780684924.450254 yylex_token: send
1780684924.450256 yylex_token: end at WS
1780684924.450257 yylex_token: -N
1780684924.450258 yylex_token: end at WS
1780684924.450260 yylex_token: %%
1780684924.450262 cmd_parse_build_commands 0:0: bind
1780684924.450263 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450265 cmd_parse_build_commands 0:2: M-3
1780684924.450266 cmd_parse_build_commands 0:3 0:0: command-prompt
1780684924.450268 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1780684924.450269 cmd_parse_build_commands 0:3 0:2: -I3
1780684924.450271 cmd_parse_build_commands 0:3 0:3 0:0: send
1780684924.450272 cmd_parse_build_commands 0:3 0:3 0:1: -N
1780684924.450274 cmd_parse_build_commands 0:3 0:3 0:2: %%
1780684924.450278 cmd_parse_build_commands 0:0: command-prompt
1780684924.450279 cmd_parse_build_commands 0:1: -Np(repeat)
1780684924.450281 cmd_parse_build_commands 0:2: -I3
1780684924.450282 cmd_parse_build_commands 0:3 0:0: send
1780684924.450284 cmd_parse_build_commands 0:3 0:1: -N
1780684924.450285 cmd_parse_build_commands 0:3 0:2: %%
1780684924.450287 cmd_parse_build_commands 0:0: send
1780684924.450288 cmd_parse_build_commands 0:1: -N
1780684924.450290 cmd_parse_build_commands 0:2: %%
1780684924.450292 args_parse_flags: next -N
1780684924.450293 args_parse_flag_argument: -N = %%
1780684924.450295 args_parse: flags end at 3 of 3
1780684924.450297 cmd_parse_build_commands: send-keys -N "%%"
1780684924.450299 args_parse_flags: next -Np(repeat)
1780684924.450300 args_parse_flags: -N
1780684924.450302 args_parse_flag_argument: -p = (repeat)
1780684924.450303 args_parse_flags: next -I3
1780684924.450304 args_parse_flag_argument: -I = 3
1780684924.450306 args_parse: flags end at 3 of 4
1780684924.450308 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1780684924.450311 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1780684924.450313 args_parse_flags: next -Tcopy-mode
1780684924.450314 args_parse_flag_argument: -T = copy-mode
1780684924.450316 args_parse_flags: next M-3
1780684924.450317 args_parse: flags end at 2 of 4
1780684924.450319 args_parse: 2 = M-3 (type STRING)
1780684924.450322 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1780684924.450326 cmd_parse_build_commands: bind-key -T copy-mode M-3 { command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } }
1780684924.450328 cmdq_get_command: [bind-key/0xb8b485b00] group 1772
1780684924.450330 cmdq_append <global>: [bind-key/0xb8b485b00]
1780684924.450331 yylex_token: end at WS
1780684924.450333 yylex_token: bind
1780684924.450334 yylex_token: end at WS
1780684924.450336 yylex_token: -Tcopy-mode
1780684924.450337 yylex_token: end at WS
1780684924.450339 yylex_token: M-4
1780684924.450340 yylex_token: end at WS
1780684924.450342 yylex_token: command-prompt
1780684924.450344 yylex_token: end at WS
1780684924.450345 yylex_token: -Np(repeat)
1780684924.450346 yylex_token: end at WS
1780684924.450348 yylex_token: -I4
1780684924.450349 yylex_token: end at WS
1780684924.450351 yylex_token: send
1780684924.450352 yylex_token: end at WS
1780684924.450353 yylex_token: -N
1780684924.450355 yylex_token: end at WS
1780684924.450356 yylex_token: %%
1780684924.450358 cmd_parse_build_commands 0:0: bind
1780684924.450360 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450361 cmd_parse_build_commands 0:2: M-4
1780684924.450363 cmd_parse_build_commands 0:3 0:0: command-prompt
1780684924.450364 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1780684924.450366 cmd_parse_build_commands 0:3 0:2: -I4
1780684924.450367 cmd_parse_build_commands 0:3 0:3 0:0: send
1780684924.450369 cmd_parse_build_commands 0:3 0:3 0:1: -N
1780684924.450370 cmd_parse_build_commands 0:3 0:3 0:2: %%
1780684924.450372 cmd_parse_build_commands 0:0: command-prompt
1780684924.450373 cmd_parse_build_commands 0:1: -Np(repeat)
1780684924.450375 cmd_parse_build_commands 0:2: -I4
1780684924.450376 cmd_parse_build_commands 0:3 0:0: send
1780684924.450378 cmd_parse_build_commands 0:3 0:1: -N
1780684924.450379 cmd_parse_build_commands 0:3 0:2: %%
1780684924.450381 cmd_parse_build_commands 0:0: send
1780684924.450382 cmd_parse_build_commands 0:1: -N
1780684924.450384 cmd_parse_build_commands 0:2: %%
1780684924.450386 args_parse_flags: next -N
1780684924.450387 args_parse_flag_argument: -N = %%
1780684924.450389 args_parse: flags end at 3 of 3
1780684924.450391 cmd_parse_build_commands: send-keys -N "%%"
1780684924.450392 args_parse_flags: next -Np(repeat)
1780684924.450394 args_parse_flags: -N
1780684924.450395 args_parse_flag_argument: -p = (repeat)
1780684924.450397 args_parse_flags: next -I4
1780684924.450398 args_parse_flag_argument: -I = 4
1780684924.450400 args_parse: flags end at 3 of 4
1780684924.450402 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1780684924.450407 cmd_parse_build_commands: command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" }
1780684924.450408 args_parse_flags: next -Tcopy-mode
1780684924.450410 args_parse_flag_argument: -T = copy-mode
1780684924.450411 args_parse_flags: next M-4
1780684924.450413 args_parse: flags end at 2 of 4
1780684924.450414 args_parse: 2 = M-4 (type STRING)
1780684924.450417 args_parse: 3 = command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1780684924.450422 cmd_parse_build_commands: bind-key -T copy-mode M-4 { command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } }
1780684924.450423 cmdq_get_command: [bind-key/0xb8b485c00] group 1784
1780684924.450425 cmdq_append <global>: [bind-key/0xb8b485c00]
1780684924.450427 yylex_token: end at WS
1780684924.450428 yylex_token: bind
1780684924.450430 yylex_token: end at WS
1780684924.450431 yylex_token: -Tcopy-mode
1780684924.450433 yylex_token: end at WS
1780684924.450434 yylex_token: M-5
1780684924.450436 yylex_token: end at WS
1780684924.450437 yylex_token: command-prompt
1780684924.450439 yylex_token: end at WS
1780684924.450440 yylex_token: -Np(repeat)
1780684924.450442 yylex_token: end at WS
1780684924.450443 yylex_token: -I5
1780684924.450445 yylex_token: end at WS
1780684924.450446 yylex_token: send
1780684924.450448 yylex_token: end at WS
1780684924.450449 yylex_token: -N
1780684924.450450 yylex_token: end at WS
1780684924.450452 yylex_token: %%
1780684924.450454 cmd_parse_build_commands 0:0: bind
1780684924.450455 cmd_parse_build_commands 0:1: -Tcopy-mode
1780684924.450456 cmd_parse_build_commands 0:2: M-5
1780684924.450458 cmd_parse_build_commands 0:3 0:0: command-prompt
1780684924.450460 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1780684924.450461 cmd_parse_build_commands 0:3 0:2: -I5
1780684924.450463 cmd_parse_build_commands 0:3 0:3 0:0: send
1780684924.450464 cmd_parse_build_commands 0:3 0:3 0:1: -N
